theta,tolerance,sample,text,kf_err_to_perturbed,kf_err_to_clean,skate_ratio,jerk,ground_pen,div_from_ref
10,0.5,1,a person walks straight forward quickly,0.03186442703008652,0.08686863631010056,0.40512820512820513,302.4054870605469,5.7824163377517834e-05,0.0907631441950798
10,0.5,2,the person is holding his right arm up.,0.03328544273972511,0.07416903972625732,0.3641025641025641,268.6987609863281,0.0003084388736169785,0.07351964712142944
10,0.5,3,standing in place then walking forward.,0.036048199981451035,0.07601596415042877,0.24615384615384617,295.30352783203125,0.00047545135021209717,0.08675914257764816
10,0.5,4,the person was jogging in place.,0.03138090297579765,0.07588914781808853,0.1076923076923077,341.08416748046875,0.0,0.08052421361207962
10,0.5,5,user is pointing with left hand in multiple directions,0.03316979855298996,0.07654273509979248,0.4,270.93359375,0.0010608388110995293,0.0741257593035698
10,0.5,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,0.025055404752492905,0.0778849795460701,0.4461538461538462,228.50064086914062,0.00197382434271276,0.07470934092998505
10,0.5,7,a man is doing jumping jacks.,0.037418052554130554,0.0762491300702095,0.23076923076923078,398.3825378417969,0.00018004761659540236,0.08027242124080658
10,0.5,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,0.043051328510046005,0.08556966483592987,0.28717948717948716,432.9991760253906,0.0001419355539837852,0.10534027218818665
10,0.5,9,"a person slowly walked backward, and sat on the knee and hands",0.03846340999007225,0.0763174369931221,0.26666666666666666,336.0777893066406,0.009524853900074959,0.09100791066884995
10,0.5,10,a person walks straight going slightly to the left,0.02396298758685589,0.08180591464042664,0.40512820512820513,235.353515625,0.0003816827083937824,0.07836492359638214
10,0.5,11,he runs forward directly then stops,0.09772831946611404,0.13391858339309692,0.4256410256410256,916.6846313476562,0.0,0.2156825065612793
10,0.5,12,person seems to be exercising by bending at the knees and walking forward,0.054250165820121765,0.09599494189023972,0.5128205128205128,668.4849853515625,8.079373219516128e-05,0.1383606344461441
10,0.5,13,the man dances his feet in circles in front of himself.,0.12525396049022675,0.14523844420909882,0.7230769230769231,1167.074951171875,0.00030145354685373604,0.25742971897125244
10,0.5,14,a person brings their left arm up and bends their elbow so it is across their stomach.,0.03165268525481224,0.07749642431735992,0.28717948717948716,256.2783203125,0.0005599873256869614,0.07615503668785095
10,0.5,15,a man takes a big swing with his arm.,0.051066771149635315,0.08891557902097702,0.6358974358974359,673.9725952148438,0.00012908392818644643,0.11593656241893768
10,0.2,0,a person wlowly walked by making the circle,0.13152427971363068,0.151356503367424,0.2923076923076923,449.8897399902344,2.4763505280134268e-05,0.17458884418010712
10,0.2,1,a person walks straight forward quickly,0.048205263912677765,0.08939461410045624,0.2923076923076923,180.86172485351562,1.7324367945548147e-05,0.08888804912567139
10,0.2,2,the person is holding his right arm up.,0.05185055360198021,0.07626998424530029,0.35384615384615387,147.52188110351562,0.0002619268198031932,0.07471098750829697
10,0.2,3,standing in place then walking forward.,0.06041879579424858,0.08602609485387802,0.2,177.43978881835938,0.00042346393456682563,0.09041116386651993
10,0.2,4,the person was jogging in place.,0.05170213803648949,0.07821860164403915,0.035897435897435895,247.68731689453125,0.0,0.07918684184551239
10,0.2,5,user is pointing with left hand in multiple directions,0.05837830901145935,0.08096859604120255,0.30256410256410254,159.61253356933594,0.001097920467145741,0.07966799288988113
10,0.2,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,0.037413015961647034,0.07720945030450821,0.3641025641025641,132.7002410888672,0.001905520330183208,0.0718240737915039
10,0.2,7,a man is doing jumping jacks.,0.062116287648677826,0.0810508280992508,0.15897435897435896,271.2969970703125,0.00014825766265857965,0.08373110741376877
10,0.2,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,0.06236059591174126,0.09034831076860428,0.18461538461538463,277.2029724121094,5.909517494728789e-05,0.09602421522140503
10,0.2,9,"a person slowly walked backward, and sat on the knee and hands",0.05507512390613556,0.08120156824588776,0.16923076923076924,184.75613403320312,0.009284516796469688,0.08658900111913681
10,0.2,10,a person walks straight going slightly to the left,0.03917177394032478,0.08407590538263321,0.35384615384615387,159.76756286621094,0.00036673422437161207,0.08215975761413574
10,0.2,11,he runs forward directly then stops,0.14608635008335114,0.17254003882408142,0.3641025641025641,531.043212890625,0.0,0.20678286254405975
10,0.2,12,person seems to be exercising by bending at the knees and walking forward,0.07745878398418427,0.10833967477083206,0.47692307692307695,465.5578308105469,6.560863403137773e-05,0.13038943707942963
10,0.2,13,the man dances his feet in circles in front of himself.,0.21844367682933807,0.2232879251241684,0.7076923076923077,743.37744140625,0.00023076421348378062,0.27157464623451233
10,0.2,14,a person brings their left arm up and bends their elbow so it is across their stomach.,0.05053485929965973,0.07951663434505463,0.23076923076923078,140.92356872558594,0.00046778193791396916,0.07656030356884003
10,0.2,15,a man takes a big swing with his arm.,0.08377730846405029,0.09934905916452408,0.5743589743589743,535.9810180664062,3.854875103570521e-05,0.11448704451322556
10,0.05,0,a person wlowly walked by making the circle,0.16247603297233582,0.1768689602613449,0.2564102564102564,317.3634033203125,4.308374263928272e-05,0.18306037783622742
10,0.05,1,a person walks straight forward quickly,0.05850285664200783,0.093972347676754,0.28205128205128205,154.81407165527344,1.200332280859584e-05,0.09200464189052582
10,0.05,2,the person is holding his right arm up.,0.060313694179058075,0.07648808509111404,0.2358974358974359,102.98590850830078,0.00026928080478683114,0.07276461273431778
10,0.05,3,standing in place then walking forward.,0.07339316606521606,0.09134934097528458,0.1794871794871795,130.0232696533203,0.00045099903945811093,0.09124749898910522
10,0.05,4,the person was jogging in place.,0.060357119888067245,0.0815294086933136,0.06153846153846154,221.486083984375,4.463790901354514e-06,0.08026023954153061
10,0.05,5,user is pointing with left hand in multiple directions,0.06920244544744492,0.08346694707870483,0.24102564102564103,107.37223052978516,0.0009801173582673073,0.07927534729242325
10,0.05,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,0.04615708440542221,0.07877115160226822,0.358974358974359,107.22067260742188,0.0018310426967218518,0.07249455899000168
10,0.05,7,a man is doing jumping jacks.,0.0810547024011612,0.08978944271802902,0.11282051282051282,233.23597717285156,0.00013320011203177273,0.0898088663816452
10,0.05,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,0.07414901256561279,0.09544802457094193,0.18974358974358974,235.0056915283203,4.687681212089956e-05,0.09529449790716171
10,0.05,9,"a person slowly walked backward, and sat on the knee and hands",0.06586586683988571,0.08637625724077225,0.15384615384615385,144.56304931640625,0.00900814589112997,0.08781840652227402
10,0.05,10,a person walks straight going slightly to the left,0.04416147992014885,0.08333396911621094,0.3384615384615385,128.50192260742188,0.0003075964341405779,0.07863569259643555
10,0.05,11,he runs forward directly then stops,0.18866008520126343,0.21054743230342865,0.3333333333333333,373.75787353515625,0.0,0.22701391577720642
10,0.05,12,person seems to be exercising by bending at the knees and walking forward,0.10172517597675323,0.12260400503873825,0.40512820512820513,430.9613037109375,7.117613859008998e-05,0.13922090828418732
10,0.05,13,the man dances his feet in circles in front of himself.,0.2599276602268219,0.26291048526763916,0.717948717948718,598.2012329101562,0.00012924286420457065,0.2852805256843567
10,0.05,14,a person brings their left arm up and bends their elbow so it is across their stomach.,0.058559197932481766,0.08198153227567673,0.2153846153846154,98.28189849853516,0.0004425451043061912,0.0771983414888382
10,0.05,15,a man takes a big swing with his arm.,0.09896586835384369,0.10932394117116928,0.6051282051282051,471.1889953613281,3.083088085986674e-05,0.11488891392946243
10,0.0,0,a person wlowly walked by making the circle,0.17020070552825928,0.18468807637691498,0.27692307692307694,303.9034423828125,2.232720362371765e-05,0.18522174656391144
10,0.0,1,a person walks straight forward quickly,0.06200195476412773,0.09544630348682404,0.2923076923076923,178.648193359375,1.133305522671435e-05,0.09208895266056061
10,0.0,2,the person is holding his right arm up.,0.0650940090417862,0.08029290288686752,0.26153846153846155,96.60089874267578,0.00027223388315178454,0.07606144994497299
10,0.0,3,standing in place then walking forward.,0.07508763670921326,0.09187252819538116,0.1282051282051282,145.00990295410156,0.00044717133278027177,0.09014411270618439
10,0.0,4,the person was jogging in place.,0.06550519913434982,0.08484697341918945,0.046153846153846156,221.8914794921875,0.0,0.08289780467748642
10,0.0,5,user is pointing with left hand in multiple directions,0.07312725484371185,0.08476808667182922,0.24615384615384617,103.8000717163086,0.0009326100116595626,0.07990459352731705
10,0.0,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,0.047202933579683304,0.07852284610271454,0.3487179487179487,103.34326171875,0.0018932713428512216,0.07154848426580429
10,0.0,7,a man is doing jumping jacks.,0.07655658572912216,0.08515024185180664,0.1076923076923077,233.8865203857422,0.00010432553972350433,0.08179304748773575
10,0.0,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,0.08269669860601425,0.10329281538724899,0.2,244.25367736816406,5.2597810281440616e-05,0.10316292941570282
10,0.0,9,"a person slowly walked backward, and sat on the knee and hands",0.07081745564937592,0.0893951877951622,0.17435897435897435,127.85539245605469,0.009036580100655556,0.08966507017612457
10,0.0,10,a person walks straight going slightly to the left,0.047439076006412506,0.08365380764007568,0.3282051282051282,132.18038940429688,0.0003266650310251862,0.07843470573425293
10,0.0,11,he runs forward directly then stops,0.1992957442998886,0.2205738127231598,0.3282051282051282,349.57794189453125,0.0,0.22860568761825562
10,0.0,12,person seems to be exercising by bending at the knees and walking forward,0.10720771551132202,0.12750738859176636,0.4205128205128205,418.1100769042969,0.00010846737859537825,0.13953930139541626
10,0.0,13,the man dances his feet in circles in front of himself.,0.22720175981521606,0.23182350397109985,0.7333333333333333,569.917236328125,9.833084186539054e-05,0.24583664536476135
10,0.0,14,a person brings their left arm up and bends their elbow so it is across their stomach.,0.06490690261125565,0.08316648006439209,0.22564102564102564,95.75438690185547,0.00043887202627956867,0.07790971547365189
10,0.0,15,a man takes a big swing with his arm.,0.10876587778329849,0.11637217551469803,0.6051282051282051,505.1506042480469,4.882641223957762e-05,0.12219395488500595
20,1.0,0,a person wlowly walked by making the circle,1.4473535259185155e-08,0.17186596989631653,0.2205128205128205,1028.4168701171875,0.0005360867362469435,0.17045551538467407
20,1.0,1,a person walks straight forward quickly,1.3439694912520395e-09,0.156446173787117,0.5230769230769231,897.4229736328125,0.0007275216630659997,0.172531858086586
20,1.0,2,the person is holding his right arm up.,2.2159463153315073e-09,0.17000430822372437,0.48717948717948717,744.0362548828125,9.425391181139275e-05,0.13593809306621552
20,1.0,3,standing in place then walking forward.,1.269570892858951e-09,0.16567327082157135,0.4,696.4041748046875,0.000586313777603209,0.14552932977676392
20,1.0,4,the person was jogging in place.,1.8506465249146231e-09,0.15405072271823883,0.11282051282051282,751.996826171875,0.00015757916844449937,0.13859447836875916
20,1.0,5,user is pointing with left hand in multiple directions,1.8358565778697766e-09,0.16064313054084778,0.39487179487179486,721.249755859375,0.0003510758688207716,0.1392158567905426
20,1.0,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,1.8033355919655492e-09,0.1616712063550949,0.5897435897435898,649.318603515625,0.0008714851574040949,0.136302649974823
20,1.0,7,a man is doing jumping jacks.,1.5676370201944678e-09,0.18756932020187378,0.18461538461538463,813.5972900390625,0.0006232790183275938,0.14566431939601898
20,1.0,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,1.3089327843829324e-08,0.17735525965690613,0.4307692307692308,1190.2220458984375,0.00021156377624720335,0.16313375532627106
20,1.0,9,"a person slowly walked backward, and sat on the knee and hands",3.036632723052435e-09,0.14507968723773956,0.4256410256410256,878.2848510742188,0.0074090613052248955,0.14709824323654175
20,1.0,10,a person walks straight going slightly to the left,9.42983580110024e-10,0.16888508200645447,0.5025641025641026,667.7529296875,0.0007154556806199253,0.14650171995162964
20,1.0,11,he runs forward directly then stops,4.995275859620563e-10,0.15280893445014954,0.3384615384615385,1589.1217041015625,0.0,0.20493003726005554
20,1.0,12,person seems to be exercising by bending at the knees and walking forward,2.8785245298479367e-09,0.16950343549251556,0.30256410256410254,1321.1646728515625,0.0003863422607537359,0.19585241377353668
20,1.0,13,the man dances his feet in circles in front of himself.,2.0254917743045553e-09,0.1614750474691391,0.4461538461538462,2427.171142578125,0.0005129505880177021,0.33723941445350647
20,1.0,14,a person brings their left arm up and bends their elbow so it is across their stomach.,1.8348322861072575e-09,0.15970689058303833,0.35384615384615387,713.8314208984375,0.00021698458294849843,0.1397644728422165
20,1.0,15,a man takes a big swing with his arm.,4.1519467863793125e-09,0.16247254610061646,0.4717948717948718,1213.9498291015625,0.0008448164444416761,0.1586916446685791
20,0.5,0,a person wlowly walked by making the circle,0.05956129729747772,0.17272140085697174,0.2153846153846154,714.3173828125,0.000559777719900012,0.17834129929542542
20,0.5,1,a person walks straight forward quickly,0.05854521691799164,0.16249847412109375,0.517948717948718,491.6805114746094,0.0007538041099905968,0.17059236764907837
20,0.5,2,the person is holding his right arm up.,0.048494674265384674,0.15043683350086212,0.48205128205128206,447.4873046875,4.976354830432683e-05,0.1371002495288849
20,0.5,3,standing in place then walking forward.,0.04420950263738632,0.15630410611629486,0.3641025641025641,432.8773498535156,0.000636892335023731,0.15027745068073273
20,0.5,4,the person was jogging in place.,0.04752983897924423,0.14809918403625488,0.13846153846153847,480.00299072265625,0.0001317989081144333,0.14190798997879028
20,0.5,5,user is pointing with left hand in multiple directions,0.04486151784658432,0.14651954174041748,0.37435897435897436,432.52288818359375,0.00026831511058844626,0.13604752719402313
20,0.5,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,0.039874669164419174,0.1479962021112442,0.5846153846153846,370.69915771484375,0.0007821150938980281,0.1370328664779663
20,0.5,7,a man is doing jumping jacks.,0.04849536716938019,0.16557654738426208,0.15384615384615385,492.8074035644531,0.000459695584140718,0.14034539461135864
20,0.5,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,0.0676589086651802,0.15925993025302887,0.46153846153846156,699.8903198242188,0.00017598214617464691,0.1540711522102356
20,0.5,9,"a person slowly walked backward, and sat on the knee and hands",0.06024196371436119,0.1383320689201355,0.4205128205128205,516.0657958984375,0.006195374298840761,0.14619997143745422
20,0.5,10,a person walks straight going slightly to the left,0.041608959436416626,0.1592017561197281,0.5333333333333333,414.6174011230469,0.0006115513388067484,0.14674848318099976
20,0.5,11,he runs forward directly then stops,0.0930747464299202,0.16441622376441956,0.3487179487179487,1023.8641357421875,1.3617076547234319e-05,0.2124335765838623
20,0.5,12,person seems to be exercising by bending at the knees and walking forward,0.07761865109205246,0.17236992716789246,0.28205128205128205,876.2568969726562,0.0002732122375164181,0.20163790881633759
20,0.5,13,the man dances his feet in circles in front of himself.,0.1463310271501541,0.2122993767261505,0.49230769230769234,1319.4569091796875,0.00036016805097460747,0.32660651206970215
20,0.5,14,a person brings their left arm up and bends their elbow so it is across their stomach.,0.04768655449151993,0.14854569733142853,0.35384615384615387,443.2322692871094,0.00017862365348264575,0.1427818238735199
20,0.5,15,a man takes a big swing with his arm.,0.06941450387239456,0.14886943995952606,0.47692307692307695,793.7960205078125,0.0007028872496448457,0.15424956381320953
20,0.2,0,a person wlowly walked by making the circle,0.10234836488962173,0.18726694583892822,0.19487179487179487,513.611328125,0.0004807067452929914,0.18584531545639038
20,0.2,1,a person walks straight forward quickly,0.08836500346660614,0.16955606639385223,0.4461538461538462,301.2779541015625,0.0006999116740189493,0.1650993824005127
20,0.2,2,the person is holding his right arm up.,0.0815248042345047,0.14822886884212494,0.4307692307692308,282.095458984375,2.1259662389638834e-05,0.1390625685453415
20,0.2,3,standing in place then walking forward.,0.06650317460298538,0.1551804095506668,0.37435897435897436,300.5305480957031,0.000547069008462131,0.14594078063964844
20,0.2,4,the person was jogging in place.,0.0735209658741951,0.14578066766262054,0.1282051282051282,323.3159484863281,0.0001746975613059476,0.1345384418964386
20,0.2,5,user is pointing with left hand in multiple directions,0.07207471132278442,0.14436690509319305,0.4,268.9256286621094,0.00022649393940810114,0.1339128166437149
20,0.2,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,0.06485635787248611,0.14396169781684875,0.5230769230769231,245.47592163085938,0.0006630815914832056,0.1359892040491104
20,0.2,7,a man is doing jumping jacks.,0.06708061695098877,0.1572990119457245,0.20512820512820512,336.84661865234375,0.0003757808590307832,0.13904310762882233
20,0.2,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,0.12121643871068954,0.16727116703987122,0.4307692307692308,483.2339172363281,0.0002823718241415918,0.16473625600337982
20,0.2,9,"a person slowly walked backward, and sat on the knee and hands",0.09564819186925888,0.1461445689201355,0.38461538461538464,294.8427429199219,0.005933473818004131,0.14572812616825104
20,0.2,10,a person walks straight going slightly to the left,0.06780795753002167,0.160860076546669,0.441025641025641,284.1884460449219,0.00075464544352144,0.14923670887947083
20,0.2,11,he runs forward directly then stops,0.1407223641872406,0.18607646226882935,0.35384615384615387,684.884521484375,0.0,0.20710411667823792
20,0.2,12,person seems to be exercising by bending at the knees and walking forward,0.1149163767695427,0.1824786216020584,0.28717948717948716,617.1937866210938,0.0002823482791427523,0.19095700979232788
20,0.2,13,the man dances his feet in circles in front of himself.,0.23659692704677582,0.27444911003112793,0.5025641025641026,816.8199462890625,0.00038620669511146843,0.3235447406768799
20,0.2,14,a person brings their left arm up and bends their elbow so it is across their stomach.,0.07641942799091339,0.14939367771148682,0.3282051282051282,264.80517578125,0.0001526988489786163,0.14318883419036865
20,0.2,15,a man takes a big swing with his arm.,0.11195945739746094,0.1567377746105194,0.4564102564102564,597.8925170898438,0.0004980639787390828,0.1570993959903717
20,0.05,0,a person wlowly walked by making the circle,0.10732357949018478,0.1858595758676529,0.1794871794871795,428.7604064941406,0.000479412788990885,0.17566290497779846
20,0.05,1,a person walks straight forward quickly,0.10825792700052261,0.1807895451784134,0.4358974358974359,259.21405029296875,0.0005737994215451181,0.16955043375492096
20,0.05,2,the person is holding his right arm up.,0.09520108252763748,0.1491544246673584,0.4564102564102564,216.27398681640625,8.093573455880687e-07,0.13973914086818695
20,0.05,3,standing in place then walking forward.,0.07750656455755234,0.15554440021514893,0.3435897435897436,246.75213623046875,0.000525008887052536,0.1443355679512024
20,0.05,4,the person was jogging in place.,0.0900988057255745,0.15228889882564545,0.14358974358974358,279.69708251953125,0.0001238615659531206,0.140128955245018
20,0.05,5,user is pointing with left hand in multiple directions,0.08285761624574661,0.143341064453125,0.37948717948717947,216.81556701660156,0.00023537344532087445,0.13409745693206787
20,0.05,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,0.08467018604278564,0.14710254967212677,0.49743589743589745,201.8223876953125,0.0007372583495453,0.13991886377334595
20,0.05,7,a man is doing jumping jacks.,0.08915970474481583,0.15659619867801666,0.24102564102564103,331.4200744628906,0.00034948604297824204,0.1409660279750824
20,0.05,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,0.1211262121796608,0.15995994210243225,0.4512820512820513,400.0738525390625,0.00018988479860126972,0.14845000207424164
20,0.05,9,"a person slowly walked backward, and sat on the knee and hands",0.10404480993747711,0.14698968827724457,0.3435897435897436,204.088623046875,0.005304038990288973,0.14026184380054474
20,0.05,10,a person walks straight going slightly to the left,0.07862263917922974,0.15803052484989166,0.441025641025641,260.59344482421875,0.0007627398590557277,0.14397424459457397
20,0.05,11,he runs forward directly then stops,0.16814261674880981,0.20117004215717316,0.3487179487179487,540.0687255859375,0.0,0.20796865224838257
20,0.05,12,person seems to be exercising by bending at the knees and walking forward,0.14545989036560059,0.20323580503463745,0.2153846153846154,516.6500244140625,0.0003438214189372957,0.20316791534423828
20,0.05,13,the man dances his feet in circles in front of himself.,0.29740193486213684,0.32640811800956726,0.4153846153846154,638.4947509765625,0.00024631520500406623,0.34693843126296997
20,0.05,14,a person brings their left arm up and bends their elbow so it is across their stomach.,0.0888693705201149,0.15068502724170685,0.2717948717948718,192.5480194091797,0.00014119085972197354,0.1407899707555771
20,0.05,15,a man takes a big swing with his arm.,0.1370711773633957,0.16586005687713623,0.4666666666666667,540.1744995117188,0.00038581163971684873,0.15969528257846832
20,0.0,0,a person wlowly walked by making the circle,0.11498712003231049,0.18688926100730896,0.18974358974358974,419.2874755859375,0.0005009475280530751,0.17433759570121765
20,0.0,1,a person walks straight forward quickly,0.11911160498857498,0.18582694232463837,0.4256410256410256,281.49652099609375,0.0005624467739835382,0.17288585007190704
20,0.0,2,the person is holding his right arm up.,0.10357741266489029,0.15032638609409332,0.4564102564102564,212.59288024902344,5.681942184310174e-06,0.1388499140739441
20,0.0,3,standing in place then walking forward.,0.08711168169975281,0.15962280333042145,0.358974358974359,245.49981689453125,0.0004971181624568999,0.14713147282600403
20,0.0,4,the person was jogging in place.,0.09120506793260574,0.1502566635608673,0.1282051282051282,284.39453125,0.00011480221292003989,0.136512890458107
20,0.0,5,user is pointing with left hand in multiple directions,0.08721917867660522,0.14258234202861786,0.3282051282051282,199.99581909179688,0.0002469792088959366,0.13043147325515747
20,0.0,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,0.08304426074028015,0.14577093720436096,0.4666666666666667,199.6847686767578,0.0007490006391890347,0.13701139390468597
20,0.0,7,a man is doing jumping jacks.,0.09351649135351181,0.1557888388633728,0.16923076923076924,306.1680908203125,0.00031880734604783356,0.13856324553489685
20,0.0,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,0.142561137676239,0.17095352709293365,0.4666666666666667,387.688720703125,0.00013649399625137448,0.15822644531726837
20,0.0,9,"a person slowly walked backward, and sat on the knee and hands",0.1252758651971817,0.15927548706531525,0.37948717948717947,192.17733764648438,0.005529884248971939,0.15161404013633728
20,0.0,10,a person walks straight going slightly to the left,0.07878953218460083,0.16131991147994995,0.41025641025641024,252.70172119140625,0.0008211769163608551,0.14645671844482422
20,0.0,11,he runs forward directly then stops,0.17432901263237,0.2048446536064148,0.30256410256410254,497.0177307128906,0.0,0.20375840365886688
20,0.0,12,person seems to be exercising by bending at the knees and walking forward,0.15533232688903809,0.2102043777704239,0.3076923076923077,489.3935241699219,0.0003274169866926968,0.20871412754058838
20,0.0,13,the man dances his feet in circles in front of himself.,0.307098388671875,0.3287724554538727,0.4564102564102564,652.1036376953125,0.0003908938087988645,0.3389149308204651
20,0.0,14,a person brings their left arm up and bends their elbow so it is across their stomach.,0.09063897281885147,0.1513632982969284,0.28717948717948716,191.442626953125,0.00014407752314582467,0.13951240479946136
20,0.0,15,a man takes a big swing with his arm.,0.14515691995620728,0.1683102548122406,0.4205128205128205,554.4724731445312,0.000355603639036417,0.15876388549804688
30,1.0,0,a person wlowly walked by making the circle,1.2617186406771452e-08,0.22813710570335388,0.1282051282051282,1365.497802734375,0.00048067118041217327,0.21411119401454926
30,1.0,1,a person walks straight forward quickly,2.053168302040831e-09,0.23744070529937744,0.23076923076923078,1335.951416015625,3.3400498068658635e-05,0.22952072322368622
30,1.0,2,the person is holding his right arm up.,2.7100528487977726e-09,0.2401181012392044,0.38461538461538464,929.2775268554688,0.0012383174616843462,0.18478888273239136
30,1.0,3,standing in place then walking forward.,1.6553931558860313e-09,0.24017351865768433,0.1076923076923077,1048.050537109375,0.0003234773757867515,0.2093987911939621
30,1.0,4,the person was jogging in place.,2.2508097607953914e-09,0.23188546299934387,0.1076923076923077,1157.3612060546875,0.0,0.20420107245445251
30,1.0,5,user is pointing with left hand in multiple directions,2.4481445759505505e-09,0.24427776038646698,0.21025641025641026,1029.32080078125,0.0001592379849171266,0.20711754262447357
30,1.0,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,2.382775310394436e-09,0.22688373923301697,0.3435897435897436,816.16357421875,0.0023228393401950598,0.18207311630249023
30,1.0,7,a man is doing jumping jacks.,2.5814304027704793e-09,0.24668356776237488,0.08717948717948718,1262.4931640625,0.00014144915621727705,0.21784456074237823
30,1.0,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,1.374011304733358e-08,0.22686971724033356,0.358974358974359,1595.65283203125,0.000301572639727965,0.2405690848827362
30,1.0,9,"a person slowly walked backward, and sat on the knee and hands",4.65164440299759e-09,0.20410114526748657,0.4153846153846154,1349.635986328125,0.011551305651664734,0.2015998214483261
30,1.0,10,a person walks straight going slightly to the left,1.2668930349235552e-09,0.26132357120513916,0.1641025641025641,1407.18701171875,0.0,0.2396136075258255
30,1.0,11,he runs forward directly then stops,1.6425143467557746e-09,0.24813546240329742,0.12307692307692308,2067.27001953125,5.3054616728331894e-05,0.2912539839744568
30,1.0,12,person seems to be exercising by bending at the knees and walking forward,3.678709337151531e-09,0.24709083139896393,0.2564102564102564,1776.7177734375,2.2039863324607722e-05,0.2636033892631531
30,1.0,13,the man dances his feet in circles in front of himself.,2.47176634715629e-09,0.24220551550388336,0.4358974358974359,2340.742431640625,0.00042285327799618244,0.31596797704696655
30,1.0,14,a person brings their left arm up and bends their elbow so it is across their stomach.,2.451128189306928e-09,0.2344236522912979,0.3333333333333333,1077.1622314453125,0.00038719968870282173,0.20244978368282318
30,1.0,15,a man takes a big swing with his arm.,4.1096104297366765e-09,0.22743722796440125,0.2717948717948718,1903.2803955078125,0.00020805186068173498,0.2666688561439514
30,0.5,0,a person wlowly walked by making the circle,0.08421961963176727,0.2207135707139969,0.16923076923076924,888.5365600585938,0.0003246756677981466,0.22361381351947784
30,0.5,1,a person walks straight forward quickly,0.08202526718378067,0.2266480177640915,0.21025641025641026,775.6235961914062,5.457730730995536e-05,0.22400318086147308
30,0.5,2,the person is holding his right arm up.,0.06440487504005432,0.21607312560081482,0.358974358974359,607.259033203125,0.0011767257237806916,0.1914072334766388
30,0.5,3,standing in place then walking forward.,0.061013590544462204,0.22198432683944702,0.11282051282051282,647.7254028320312,0.0002712568093556911,0.2061198651790619
30,0.5,4,the person was jogging in place.,0.0741029754281044,0.2148870825767517,0.1076923076923077,697.184814453125,0.0,0.20621010661125183
30,0.5,5,user is pointing with left hand in multiple directions,0.0683978870511055,0.22624559700489044,0.18461538461538463,641.2272338867188,0.0001003233774099499,0.20781145989894867
30,0.5,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,0.05447857081890106,0.20626325905323029,0.31794871794871793,520.6425170898438,0.00241718627512455,0.18204759061336517
30,0.5,7,a man is doing jumping jacks.,0.06912446022033691,0.2270289659500122,0.12307692307692308,793.7164306640625,0.00014657826977781951,0.21068377792835236
30,0.5,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,0.1024814248085022,0.22909726202487946,0.3282051282051282,1034.4820556640625,0.00041009613778442144,0.25159943103790283
30,0.5,9,"a person slowly walked backward, and sat on the knee and hands",0.08868418633937836,0.19416283071041107,0.441025641025641,749.4033813476562,0.010013444349169731,0.19502320885658264
30,0.5,10,a person walks straight going slightly to the left,0.08404891192913055,0.24562478065490723,0.15897435897435896,870.208984375,7.569884928670945e-06,0.23898935317993164
30,0.5,11,he runs forward directly then stops,0.12668263912200928,0.25059768557548523,0.13846153846153847,1129.7677001953125,0.0001277749106520787,0.2824660539627075
30,0.5,12,person seems to be exercising by bending at the knees and walking forward,0.10291771590709686,0.23737502098083496,0.2564102564102564,1151.125,0.0,0.2618105411529541
30,0.5,13,the man dances his feet in circles in front of himself.,0.16095682978630066,0.27247974276542664,0.38461538461538464,1527.2410888671875,0.0003203831729479134,0.35044923424720764
30,0.5,14,a person brings their left arm up and bends their elbow so it is across their stomach.,0.06882612407207489,0.21852459013462067,0.3384615384615385,640.3812255859375,0.0003034070541616529,0.20673643052577972
30,0.5,15,a man takes a big swing with his arm.,0.10607574880123138,0.22271476686000824,0.3128205128205128,1130.0499267578125,0.00013177587243262678,0.24796822667121887
30,0.2,0,a person wlowly walked by making the circle,0.14645130932331085,0.23208296298980713,0.1282051282051282,636.252197265625,0.0002267755480716005,0.22691380977630615
