seed,mode,theta,tolerance,sample,text,kf_err_to_perturbed,kf_err_to_clean,skate_ratio,jerk,ground_pen,div_from_ref
0,coherent,30,1.0,0,a person wlowly walked by making the circle,1.3373987250986374e-08,0.2337828129529953,0.30256410256410254,1553.652587890625,0.0022800699807703495,0.26643386483192444
0,coherent,30,1.0,1,a person walks straight forward quickly,2.493527162528153e-09,0.2846532166004181,0.10256410256410256,1366.7359619140625,0.0,0.2744539678096771
0,coherent,30,1.0,2,the person is holding his right arm up.,1.9948176444017918e-09,0.26992154121398926,0.0,1693.123779296875,0.0,0.2930904030799866
0,coherent,30,1.0,3,standing in place then walking forward.,1.527157400538215e-09,0.1787203997373581,0.1641025641025641,1217.63916015625,0.0,0.26916879415512085
0,coherent,30,1.0,4,the person was jogging in place.,1.7722464606961807e-09,0.19396115839481354,0.0,1280.380126953125,0.0,0.15724840760231018
0,coherent,30,1.0,5,user is pointing with left hand in multiple directions,2.474085158965522e-09,0.25187596678733826,0.0,716.7627563476562,0.0,0.2201000154018402
0,coherent,30,1.0,6,person brings left forearm up to their eyesight like they are checking the time on a watch.,2.0825206004104757e-09,0.22057248651981354,0.2,999.9885864257812,0.017844026908278465,0.19097043573856354
0,coherent,30,1.0,7,a man is doing jumping jacks.,1.5308573297900807e-09,0.21500101685523987,0.015384615384615385,759.4800415039062,0.0,0.21602505445480347
0,coherent,30,1.0,8,the figure takes a few steps forward before pick something up turning around and walking back to where they were and crouching down to pick something up.,1.4506612799891627e-08,0.2403496950864792,0.1282051282051282,1957.9906005859375,0.0,0.30955377221107483
0,coherent,30,1.0,9,"a person slowly walked backward, and sat on the knee and hands",4.142174603316562e-09,0.20174987614154816,0.2358974358974359,1269.8955078125,0.03955079987645149,0.22109586000442505
0,coherent,30,1.0,10,a person walks straight going slightly to the left,7.408247904017173e-10,0.2198091447353363,0.0,753.6143798828125,0.0,0.2287219911813736
0,coherent,30,1.0,11,he runs forward directly then stops,4.3155912177184064e-10,0.2015109807252884,0.3128205128205128,1959.206787109375,0.001963565591722727,0.2904782295227051
0,coherent,30,1.0,12,person seems to be exercising by bending at the knees and walking forward,1.6039902739350964e-09,0.17719535529613495,0.358974358974359,1404.1683349609375,0.0007492299191653728,0.20693829655647278
